TransactionID,AccountNumber,Timestamp,Amount,MerchantName,City,Category,Channel,CustomerAge,CustomerOccupation,IsFraud
TXN-009013,ACCT-1099,2025-03-08 19:18:33,56.56,Nike,Detroit,Healthcare,In-Store,32,Sales Rep,0
TXN-009014,ACCT-1089,2025-08-05 06:30:16,47.49,Whole Foods,Dallas,Gas,In-Store,18,Driver,0
TXN-009015,ACCT-1132,2025-07-21 10:46:28,65.1,Kroger,San Diego,Gas,Online,54,Manager,1
TXN-009016,ACCT-1143,2025-01-28 11:21:40,63.82,Shell Gas,Phoenix,Education,Mobile App,76,Retired,0
TXN-009017,ACCT-1129,2025-03-27 10:58:43,60.94,Hilton,Chicago,Entertainment,Online,32,Sales Rep,0
TXN-009018,ACCT-1180,2025-11-18 11:08:09,232.9,Amazon,Detroit,Utilities,Online,45,Freelancer,0
TXN-009019,ACCT-1192,2025-05-20 07:10:41,576.42,Apple Store,San Antonio,Education,Phone,56,Designer,0
TXN-009020,ACCT-1125,2025-09-14 13:38:15,453.36,Costco,Atlanta,Subscriptions,Phone,61,Teacher,0
TXN-009021,ACCT-1128,2025-04-10 11:09:47,44.35,Chevron,Denver,Dining,ATM,21,Engineer,0
TXN-009022,ACCT-1133,2025-08-19 10:20:41,46.28,Kroger,Nashville,Personal Care,Online,19,Student,0
TXN-009023,ACCT-1117,2025-05-11 08:30:12,233.78,Uber,Houston,Groceries,ATM,56,Teacher,0
TXN-009024,ACCT-1192,2025-09-24 13:07:59,295.96,CVS Pharmacy,San Antonio,Gas,In-Store,56,Designer,0
TXN-009025,ACCT-1114,2025-09-02 15:55:08,37.42,Grubhub,Detroit,Entertainment,In-Store,65,Teacher,0
TXN-009026,ACCT-1081,2025-08-03 21:23:45,68.23,Spotify,Denver,Transportation,Online,77,Accountant,0
TXN-009027,ACCT-1187,2025-03-15 23:43:54,72.3,Delta Airlines,San Antonio,Utilities,Online,28,Freelancer,0
TXN-009028,ACCT-1158,2025-01-13 22:49:06,16.1,Airbnb,Nashville,Transportation,ATM,23,Doctor,0
TXN-009029,ACCT-1077,2025-09-25 18:27:52,48.36,Whole Foods,Seattle,Personal Care,Mobile App,80,Driver,0
TXN-009030,ACCT-1046,2025-03-27 16:30:09,73.93,Trader Joes,Atlanta,Groceries,Phone,27,Driver,0
TXN-009031,ACCT-1027,2025-03-12 08:17:52,173.31,Chevron,Nashville,Entertainment,Online,28,Sales Rep,0
TXN-009032,ACCT-1079,2025-05-17 15:07:20,1024.16,DoorDash,Phoenix,Gas,In-Store,52,Retired,0
TXN-009033,ACCT-1020,2025-02-27 20:26:13,164.87,DoorDash,Austin,Healthcare,In-Store,36,Engineer,0
TXN-009034,ACCT-1105,2025-12-27 20:23:50,371.2,United Airlines,New York,Travel,Online,51,Teacher,0
TXN-009035,ACCT-1101,2025-01-23 12:03:28,33.63,Kroger,Minneapolis,Healthcare,Mobile App,24,Doctor,0
TXN-009036,ACCT-1000,2025-06-08 11:23:02,234.51,Costco,Denver,Entertainment,Online,59,Freelancer,0
TXN-009037,ACCT-1173,2025-11-05 09:29:03,105.7,Best Buy,Chicago,Shopping,ATM,44,Retired,0
TXN-009038,ACCT-1149,2025-09-26 10:13:25,189.12,Zara,Los Angeles,Utilities,Phone,41,Sales Rep,0
TXN-009039,ACCT-1186,2025-03-30 15:29:19,23.01,Hilton,Dallas,Personal Care,Online,19,Freelancer,0
TXN-009040,ACCT-1119,2025-10-13 11:39:58,75.87,Chevron,Boston,Transportation,Mobile App,41,Designer,0
TXN-009041,ACCT-1054,2025-07-25 16:59:43,83.56,Shell Gas,Nashville,Personal Care,Online,80,Retired,0
TXN-009042,ACCT-1125,2025-11-06 19:59:13,492.21,Costco,Atlanta,Groceries,In-Store,61,Teacher,0
TXN-009043,ACCT-1093,2025-02-11 10:16:00,753.53,Walmart,Boston,Entertainment,In-Store,41,Chef,1
TXN-009044,ACCT-1168,2025-04-11 14:14:26,117.9,Zara,Boston,Subscriptions,Mobile App,82,Teacher,0
TXN-009045,ACCT-1128,2025-02-14 06:43:37,31.22,Lyft,Denver,Education,Mobile App,21,Engineer,0
TXN-009046,ACCT-1135,2025-07-10 13:00:58,177.33,Chevron,Los Angeles,Personal Care,Mobile App,37,Driver,0
TXN-009047,ACCT-1029,2025-08-13 11:13:20,73.2,Shell Gas,New York,Dining,Mobile App,32,Freelancer,0
TXN-009048,ACCT-1060,2025-08-26 14:48:26,218.47,Home Depot,Phoenix,Education,Online,42,Accountant,0
TXN-009049,ACCT-1118,2025-05-27 14:48:14,148.88,United Airlines,Detroit,Transportation,Mobile App,37,Designer,0
TXN-009050,ACCT-1154,2025-04-11 09:37:28,309.19,DoorDash,San Diego,Subscriptions,Online,34,Teacher,0
TXN-009051,ACCT-1176,2025-10-06 19:16:59,165.35,Kroger,Boston,Dining,Mobile App,62,Designer,0
TXN-009052,ACCT-1014,2025-08-07 08:30:31,479.33,Target,Nashville,Shopping,Online,54,Chef,0
TXN-009053,ACCT-1112,2025-09-07 12:47:59,63.16,Lyft,San Antonio,Entertainment,Online,23,Sales Rep,0
TXN-009054,ACCT-1012,2025-07-28 23:11:54,14.6,Walgreens,Denver,Dining,In-Store,22,Teacher,0
TXN-009055,ACCT-1136,2025-07-14 16:11:22,238.11,Walmart,San Francisco,Subscriptions,Online,60,Sales Rep,0
TXN-009056,ACCT-1135,2025-02-10 09:42:25,178.73,CVS Pharmacy,Los Angeles,Entertainment,Online,37,Driver,0
TXN-009057,ACCT-1015,2025-05-04 07:56:44,41.83,Walgreens,Minneapolis,Education,Mobile App,43,Lawyer,0
TXN-009058,ACCT-1156,2025-03-07 14:42:22,15.7,Airbnb,Atlanta,Personal Care,Mobile App,18,Sales Rep,0
TXN-009059,ACCT-1044,2025-06-10 09:06:28,126.82,Starbucks,Portland,Entertainment,Mobile App,73,Doctor,0
TXN-009060,ACCT-1121,2025-01-10 16:13:01,89.97,United Airlines,Houston,Gas,Online,35,Accountant,0
TXN-009061,ACCT-1111,2025-04-23 19:23:59,48.13,Netflix,Houston,Education,Online,22,Analyst,0
TXN-009062,ACCT-1188,2025-04-25 15:15:01,43.51,Kroger,New York,Dining,Online,23,Sales Rep,0
TXN-009063,ACCT-1118,2025-03-05 19:49:10,166.65,Trader Joes,Detroit,Groceries,ATM,37,Designer,0
TXN-009064,ACCT-1043,2025-05-26 09:09:46,332.88,Amazon,Denver,Dining,Online,34,Manager,0
TXN-009065,ACCT-1132,2025-01-27 09:00:06,376.61,CVS Pharmacy,San Francisco,Personal Care,Online,54,Manager,0
TXN-009066,ACCT-1059,2025-05-20 08:15:28,256.89,Uber,Los Angeles,Personal Care,In-Store,48,Doctor,0
TXN-009067,ACCT-1194,2025-05-27 09:52:01,109.59,McDonalds,San Diego,Groceries,Mobile App,84,Lawyer,0
TXN-009068,ACCT-1040,2025-02-14 13:27:16,179.26,Zara,Miami,Transportation,Online,29,Driver,0
TXN-009069,ACCT-1176,2025-08-04 08:24:00,69.38,Kroger,Boston,Transportation,Online,62,Designer,0
TXN-009070,ACCT-1153,2025-03-23 18:35:39,79.31,McDonalds,Los Angeles,Personal Care,ATM,33,Lawyer,0
TXN-009071,ACCT-1057,2025-08-22 22:59:49,641.09,Uber,Seattle,Gas,Online,55,Analyst,0
TXN-009072,ACCT-1171,2025-08-23 14:11:41,115.72,Nike,Boston,Transportation,In-Store,57,Doctor,0
TXN-009073,ACCT-1039,2025-07-18 09:09:50,177.98,Uber,Houston,Gas,In-Store,82,Accountant,0
TXN-009074,ACCT-1083,2025-01-11 07:08:11,474.31,Netflix,Detroit,Healthcare,In-Store,52,Freelancer,0
TXN-009075,ACCT-1071,2025-12-28 18:03:31,254.54,Delta Airlines,Nashville,Healthcare,Online,42,Analyst,0
TXN-009076,ACCT-1144,2025-03-30 11:11:26,137.85,Apple Store,San Antonio,Gas,Online,27,Chef,0
TXN-009077,ACCT-1125,2025-10-19 18:24:06,330.95,Marriott,Atlanta,Transportation,Online,61,Teacher,0
TXN-009078,ACCT-1121,2025-01-26 10:59:35,146.1,Kroger,Houston,Shopping,ATM,35,Accountant,0
TXN-009079,ACCT-1070,2025-04-18 12:15:42,260.23,Netflix,Portland,Personal Care,Mobile App,56,Student,0
TXN-009080,ACCT-1174,2025-04-14 21:58:45,153.11,Airbnb,San Francisco,Groceries,Online,34,Retired,0
TXN-009081,ACCT-1155,2025-10-18 11:10:32,312.71,Shell Gas,Los Angeles,Transportation,In-Store,35,Accountant,0
TXN-009082,ACCT-1022,2025-08-19 11:32:26,137.19,Nike,Detroit,Dining,In-Store,34,Analyst,0
TXN-009083,ACCT-1147,2025-11-24 09:34:01,79.52,Uber,Atlanta,Utilities,In-Store,75,Doctor,0
TXN-009084,ACCT-1182,2025-02-03 18:46:29,181.22,Safeway,Denver,Groceries,Online,55,Lawyer,0
TXN-009085,ACCT-1069,2025-02-16 09:09:21,57.52,Shell Gas,Chicago,Utilities,In-Store,32,Manager,0
TXN-009086,ACCT-1085,2025-03-21 02:03:26,327.71,Uber,San Francisco,Groceries,ATM,38,Student,0
TXN-009087,ACCT-1034,2025-05-30 11:05:35,120.81,Chevron,Philadelphia,Dining,Mobile App,41,Lawyer,0
TXN-009088,ACCT-1112,2025-03-22 08:39:53,42.04,Kroger,San Antonio,Groceries,Online,23,Sales Rep,0
TXN-009089,ACCT-1175,2025-01-08 14:16:21,289.98,DoorDash,Los Angeles,Education,ATM,59,Student,0
TXN-009090,ACCT-1125,2025-08-16 09:34:30,508.45,Costco,Atlanta,Personal Care,Mobile App,61,Teacher,0
TXN-009091,ACCT-1091,2025-07-29 14:27:07,83.33,Apple Store,Phoenix,Entertainment,In-Store,36,Manager,0
TXN-009092,ACCT-1011,2025-02-16 07:49:53,505.69,Marriott,Atlanta,Transportation,Phone,47,Doctor,0
TXN-009093,ACCT-1153,2025-05-02 17:11:16,51.39,Zara,Los Angeles,Travel,In-Store,33,Lawyer,0
TXN-009094,ACCT-1064,2025-11-09 13:25:13,52.47,Airbnb,Austin,Groceries,Mobile App,19,Driver,0
TXN-009095,ACCT-1091,2025-04-02 23:09:18,70.39,Whole Foods,Philadelphia,Education,In-Store,36,Manager,0
TXN-009096,ACCT-1196,2025-06-20 17:01:29,314.43,Safeway,Los Angeles,Groceries,Online,48,Freelancer,0
TXN-009097,ACCT-1186,2025-01-25 10:14:26,26.6,Apple Store,Dallas,Groceries,Mobile App,19,Freelancer,0
TXN-009098,ACCT-1169,2025-09-30 14:28:52,263.26,Netflix,Chicago,Dining,Online,36,Designer,0
TXN-009099,ACCT-1066,2025-10-03 14:32:09,158.59,Hilton,Philadelphia,Shopping,In-Store,38,Teacher,0
TXN-009100,ACCT-1093,2025-06-09 20:18:08,30.0,Apple Store,Boston,Entertainment,In-Store,41,Chef,0
TXN-009101,ACCT-1120,2025-02-24 00:14:58,288.37,Nike,Minneapolis,Healthcare,In-Store,54,Teacher,0
TXN-009102,ACCT-1095,2025-05-02 09:07:46,138.89,McDonalds,San Diego,Utilities,Online,81,Doctor,0
TXN-009103,ACCT-1014,2025-04-15 11:13:26,254.16,Target,Nashville,Personal Care,Online,54,Chef,0
TXN-009104,ACCT-1151,2025-09-22 21:34:35,129.29,Amazon,Denver,Utilities,Mobile App,36,Retired,0
TXN-009105,ACCT-1152,2025-12-23 22:15:00,1471.89,OffshorePay Inc,Karachi,Shopping,Online,58,Chef,1
TXN-009106,ACCT-1114,2025-09-21 08:25:50,62.41,Walmart,Detroit,Subscriptions,In-Store,65,Teacher,0
TXN-009107,ACCT-1127,2025-01-27 14:45:40,102.77,Amazon,Denver,Groceries,Online,32,Nurse,0
TXN-009108,ACCT-1106,2025-04-13 20:56:49,31.58,Hilton,Seattle,Utilities,Online,23,Retired,0
TXN-009109,ACCT-1075,2025-09-18 11:23:04,221.66,Kroger,Denver,Transportation,Mobile App,81,Accountant,0
TXN-009110,ACCT-1081,2025-08-09 07:00:54,92.55,Best Buy,Denver,Transportation,Online,77,Accountant,0
TXN-009111,ACCT-1042,2025-12-06 09:50:45,149.27,McDonalds,Seattle,Gas,Mobile App,50,Sales Rep,0
TXN-009112,ACCT-1085,2025-07-18 14:08:51,198.13,Apple Store,Dallas,Entertainment,In-Store,38,Student,0
TXN-009113,ACCT-1016,2025-03-28 13:30:49,37.11,Walgreens,Miami,Transportation,Mobile App,26,Driver,0
TXN-009114,ACCT-1076,2025-12-20 12:04:26,14.91,Delta Airlines,Portland,Groceries,Online,18,Teacher,0
TXN-009115,ACCT-1031,2025-08-12 15:56:00,1000.0,OffshorePay Inc,New York,Shopping,Online,71,Doctor,1
TXN-009116,ACCT-1122,2025-08-24 16:48:14,293.21,Lyft,Portland,Subscriptions,Online,34,Retired,0
TXN-009117,ACCT-1088,2025-06-25 13:34:27,58.15,Kroger,Phoenix,Groceries,Online,33,Designer,0
TXN-009118,ACCT-1142,2025-04-21 06:54:49,105.18,Home Depot,Los Angeles,Education,In-Store,36,Analyst,0
TXN-009119,ACCT-1166,2025-10-22 19:32:28,51.68,Lyft,Boston,Education,In-Store,21,Designer,0
TXN-009120,ACCT-1152,2025-07-15 11:12:35,340.61,Lyft,San Francisco,Utilities,In-Store,58,Chef,0
TXN-009121,ACCT-1168,2025-12-28 03:54:07,54.91,Chevron,Los Angeles,Utilities,Mobile App,82,Teacher,0
TXN-009122,ACCT-1070,2025-03-29 14:41:41,556.85,Netflix,Portland,Personal Care,Mobile App,56,Student,0
TXN-009123,ACCT-1019,2025-10-07 12:39:10,305.74,Walgreens,Chicago,Healthcare,Online,41,Lawyer,0
TXN-009124,ACCT-1151,2025-03-05 08:21:43,102.04,Amazon,Denver,Gas,Online,36,Retired,0
TXN-009125,ACCT-1044,2025-07-23 12:55:55,170.18,Apple Store,San Antonio,Shopping,Mobile App,73,Doctor,0
TXN-009126,ACCT-1093,2025-09-16 14:29:59,30.94,Delta Airlines,Boston,Subscriptions,Online,41,Chef,0
TXN-009127,ACCT-1105,2025-03-09 17:58:21,212.31,CVS Pharmacy,Nashville,Shopping,Online,51,Teacher,0
TXN-009128,ACCT-1094,2025-10-28 13:42:50,375.9,Amazon,San Francisco,Gas,Phone,48,Driver,0
TXN-009129,ACCT-1129,2025-11-28 09:23:39,105.82,Hilton,Chicago,Entertainment,In-Store,32,Sales Rep,0
TXN-009130,ACCT-1116,2025-03-03 14:16:41,98.54,Walgreens,San Francisco,Personal Care,Online,19,Lawyer,0
TXN-009131,ACCT-1094,2025-10-17 22:30:24,274.14,Lyft,San Francisco,Transportation,Online,48,Driver,0
TXN-009132,ACCT-1107,2025-10-26 13:13:01,230.88,Amazon,Austin,Dining,Mobile App,63,Student,0
TXN-009133,ACCT-1011,2025-10-24 17:00:49,495.53,Costco,Atlanta,Education,In-Store,47,Doctor,0
TXN-009134,ACCT-1003,2025-01-26 10:48:59,150.92,Zara,Detroit,Healthcare,Mobile App,73,Engineer,0
TXN-009135,ACCT-1048,2025-09-22 13:22:14,141.54,Spotify,Phoenix,Transportation,Online,25,Lawyer,1
TXN-009136,ACCT-1078,2025-03-02 08:25:34,65.54,Costco,Houston,Utilities,Online,24,Freelancer,0
TXN-009137,ACCT-1128,2025-05-21 15:28:12,72.3,Airbnb,Denver,Subscriptions,In-Store,21,Engineer,0
TXN-009138,ACCT-1071,2025-05-16 08:50:25,29.28,Best Buy,Nashville,Shopping,Phone,42,Analyst,0
TXN-009139,ACCT-1165,2025-08-09 09:53:33,11.8,Chevron,San Antonio,Gas,In-Store,22,Accountant,0
TXN-009140,ACCT-1196,2025-03-16 11:34:46,109.36,Grubhub,Los Angeles,Personal Care,Phone,48,Freelancer,0
TXN-009141,ACCT-1056,2025-11-14 08:32:19,130.34,Shell Gas,Philadelphia,Travel,Mobile App,39,Freelancer,0
TXN-009142,ACCT-1044,2025-03-25 23:52:08,141.5,Walgreens,Portland,Dining,Mobile App,73,Doctor,0
TXN-009143,ACCT-1094,2025-12-09 12:34:19,272.96,Trader Joes,San Francisco,Travel,Online,48,Driver,0
TXN-009144,ACCT-1158,2025-07-31 11:35:08,27.12,Starbucks,Nashville,Gas,Online,23,Doctor,0
TXN-009145,ACCT-1115,2025-03-11 21:19:37,98.57,Hilton,San Francisco,Travel,Online,40,Sales Rep,0
TXN-009146,ACCT-1110,2025-03-27 17:53:46,15.58,Home Depot,San Francisco,Gas,Online,34,Analyst,0
TXN-009147,ACCT-1027,2025-04-29 13:56:06,82.56,Chevron,Houston,Entertainment,Mobile App,28,Sales Rep,0
TXN-009148,ACCT-1061,2025-10-05 19:06:59,258.68,Netflix,Boston,Travel,Online,50,Analyst,0
TXN-009149,ACCT-1179,2025-04-10 00:27:46,62.51,Apple Store,Nashville,Utilities,In-Store,41,Engineer,0
TXN-009150,ACCT-1163,2025-12-20 13:21:40,332.47,Zara,Seattle,Groceries,Mobile App,48,Teacher,0
TXN-009151,ACCT-1129,2025-05-21 12:43:53,41.38,Hilton,Chicago,Utilities,In-Store,32,Sales Rep,0
TXN-009152,ACCT-1005,2025-04-28 15:45:55,27.43,Zara,Phoenix,Shopping,Online,24,Student,0
TXN-009153,ACCT-1076,2025-03-31 10:45:56,52.4,Airbnb,Portland,Travel,Online,18,Teacher,0
TXN-009154,ACCT-1122,2025-09-18 18:28:48,101.08,CVS Pharmacy,Portland,Groceries,Mobile App,34,Retired,0
TXN-009155,ACCT-1108,2025-08-31 12:18:09,124.65,CVS Pharmacy,San Francisco,Utilities,In-Store,34,Retired,0
TXN-009156,ACCT-1140,2025-06-01 12:18:16,39.4,Kroger,Nashville,Groceries,Mobile App,24,Teacher,0
TXN-009157,ACCT-1026,2025-11-06 13:30:27,340.96,Hilton,Detroit,Entertainment,In-Store,33,Lawyer,0
TXN-009158,ACCT-1063,2025-03-22 16:18:31,100.37,Walmart,Austin,Subscriptions,Online,70,Driver,0
TXN-009159,ACCT-1141,2025-07-30 12:48:13,80.95,Kroger,San Diego,Transportation,Mobile App,32,Engineer,0
TXN-009160,ACCT-1161,2025-10-13 10:20:55,141.48,Starbucks,Detroit,Dining,Mobile App,75,Engineer,0
TXN-009161,ACCT-1011,2025-03-28 20:34:15,430.78,Airbnb,Atlanta,Groceries,Online,47,Doctor,0
TXN-009162,ACCT-1068,2025-04-23 12:03:51,46.91,Nike,Atlanta,Gas,Online,22,Accountant,0
TXN-009163,ACCT-1193,2025-04-27 08:55:35,55.59,Spotify,San Diego,Groceries,In-Store,42,Sales Rep,0
TXN-009164,ACCT-1155,2025-02-20 12:39:00,1500.0,Target,Chicago,Utilities,Online,35,Accountant,1
TXN-009165,ACCT-1111,2025-10-02 16:35:26,79.63,United Airlines,Houston,Healthcare,Online,22,Analyst,0
TXN-009166,ACCT-1044,2025-03-23 11:31:00,437.24,GoldBullion Direct,Tirana,Shopping,Online,73,Doctor,1
TXN-009167,ACCT-1128,2025-09-24 15:03:33,76.04,Lyft,Denver,Healthcare,In-Store,21,Engineer,0
TXN-009168,ACCT-1101,2025-10-13 18:57:56,24.72,Amazon,Minneapolis,Shopping,In-Store,24,Doctor,0
TXN-009169,ACCT-1189,2025-06-27 09:53:29,10.86,Walmart,Detroit,Healthcare,ATM,23,Designer,0
TXN-009170,ACCT-1024,2025-06-01 18:05:56,230.22,Netflix,Portland,Personal Care,Online,44,Lawyer,0
TXN-009171,ACCT-1157,2025-09-10 14:18:52,193.88,Trader Joes,San Diego,Gas,In-Store,57,Lawyer,0
TXN-009172,ACCT-1194,2025-10-08 17:05:19,169.46,Walgreens,San Diego,Subscriptions,Online,84,Lawyer,0
TXN-009173,ACCT-1000,2025-12-30 09:48:07,275.72,Hilton,Portland,Subscriptions,Mobile App,59,Freelancer,0
TXN-009174,ACCT-1124,2025-10-02 18:20:56,331.33,Amazon,Miami,Utilities,Mobile App,33,Analyst,0
TXN-009175,ACCT-1164,2025-06-05 12:25:18,50.5,Netflix,San Francisco,Gas,Mobile App,36,Freelancer,0
TXN-009176,ACCT-1049,2025-03-10 17:56:34,722.28,Walmart,Chicago,Entertainment,In-Store,48,Accountant,0
TXN-009177,ACCT-1030,2025-02-16 13:37:31,414.46,Whole Foods,Seattle,Healthcare,In-Store,48,Manager,0
TXN-009178,ACCT-1154,2025-05-19 12:55:10,218.83,Home Depot,San Diego,Shopping,Mobile App,34,Teacher,0
TXN-009179,ACCT-1076,2025-08-06 21:52:19,8.01,Shell Gas,Seattle,Transportation,Mobile App,18,Teacher,0
TXN-009180,ACCT-1085,2025-10-02 12:53:04,389.6,Apple Store,Dallas,Transportation,In-Store,38,Student,0
TXN-009181,ACCT-1066,2025-12-06 07:28:38,134.63,Shell Gas,Detroit,Personal Care,Online,38,Teacher,0
TXN-009182,ACCT-1185,2025-07-05 18:05:44,289.2,Whole Foods,New York,Personal Care,Online,58,Lawyer,0
TXN-009183,ACCT-1117,2025-03-22 18:15:36,176.58,Best Buy,Houston,Utilities,Mobile App,56,Teacher,0
TXN-009184,ACCT-1199,2025-05-13 10:38:00,167.06,Spotify,Houston,Groceries,Mobile App,33,Chef,0
TXN-009185,ACCT-1004,2025-04-10 10:04:32,192.5,DoorDash,Denver,Gas,In-Store,28,Designer,0
TXN-009186,ACCT-1099,2025-04-08 09:03:27,125.32,Nike,Detroit,Subscriptions,ATM,32,Sales Rep,0
TXN-009187,ACCT-1070,2025-06-23 12:47:32,365.95,Walmart,Portland,Personal Care,Online,56,Student,0
TXN-009188,ACCT-1023,2025-05-23 17:03:19,126.28,Marriott,Dallas,Groceries,Online,39,Retired,0
TXN-009189,ACCT-1049,2025-03-07 18:47:37,103.42,Apple Store,Chicago,Travel,Online,48,Accountant,0
TXN-009190,ACCT-1111,2025-07-08 17:59:20,29.03,Spotify,Houston,Travel,Online,22,Analyst,0
TXN-009191,ACCT-1082,2025-04-20 15:14:57,67.14,Shell Gas,Philadelphia,Personal Care,Mobile App,26,Driver,0
TXN-009192,ACCT-1003,2025-05-21 15:44:24,102.05,Hilton,San Antonio,Dining,Online,73,Engineer,0
TXN-009193,ACCT-1132,2025-11-15 08:53:01,296.37,Grubhub,Miami,Dining,ATM,54,Manager,0
TXN-009194,ACCT-1161,2025-04-30 12:36:10,82.46,CVS Pharmacy,Detroit,Entertainment,In-Store,75,Engineer,0
TXN-009195,ACCT-1066,2025-05-09 21:51:51,310.04,Delta Airlines,Houston,Groceries,Phone,38,Teacher,0
TXN-009196,ACCT-1188,2025-02-26 16:04:24,41.84,Apple Store,New York,Gas,In-Store,23,Sales Rep,0
TXN-009197,ACCT-1176,2025-03-19 12:14:34,161.91,Hilton,Boston,Utilities,Online,62,Designer,0
TXN-009198,ACCT-1117,2025-12-24 13:40:13,220.23,Best Buy,Houston,Entertainment,Online,56,Teacher,0
TXN-009199,ACCT-1127,2025-10-13 12:16:02,83.76,Uber,Denver,Travel,Online,32,Nurse,0
TXN-009200,ACCT-1105,2025-04-30 08:56:38,477.39,Nike,New York,Dining,In-Store,51,Teacher,0
TXN-009201,ACCT-1059,2025-11-20 11:43:20,898.36,Uber,Los Angeles,Shopping,In-Store,48,Doctor,0
TXN-009202,ACCT-1010,2025-07-24 11:52:56,9.37,Airbnb,Philadelphia,Healthcare,Online,19,Sales Rep,0
TXN-009203,ACCT-1159,2025-01-17 11:51:49,125.59,Marriott,San Diego,Utilities,Online,39,Student,0
TXN-009204,ACCT-1192,2025-02-27 18:07:45,306.61,Trader Joes,Dallas,Utilities,Online,56,Designer,0
TXN-009205,ACCT-1064,2025-05-20 01:32:11,34.84,Starbucks,Austin,Personal Care,Mobile App,19,Driver,0
TXN-009206,ACCT-1066,2025-01-12 14:19:16,94.09,Hilton,Detroit,Gas,Online,38,Teacher,0
TXN-009207,ACCT-1112,2025-03-10 13:23:48,38.16,Kroger,San Antonio,Utilities,Mobile App,23,Sales Rep,0
TXN-009208,ACCT-1021,2025-04-09 19:18:38,67.42,Trader Joes,Phoenix,Gas,Online,28,Teacher,0
TXN-009209,ACCT-1021,2025-09-24 07:53:10,223.17,Delta Airlines,San Diego,Education,In-Store,28,Teacher,0
TXN-009210,ACCT-1095,2025-11-12 10:31:16,53.36,Safeway,Seattle,Subscriptions,ATM,81,Doctor,0
TXN-009211,ACCT-1117,2025-11-18 01:43:00,419.74,OffshorePay Inc,Houston,Shopping,ATM,56,Teacher,1
TXN-009212,ACCT-1193,2025-02-19 12:32:09,29.5,Spotify,San Diego,Education,Mobile App,42,Sales Rep,0
TXN-009213,ACCT-1068,2025-12-01 23:32:00,10.15,Hilton,Atlanta,Gas,Online,22,Accountant,0
TXN-009214,ACCT-1011,2025-12-11 15:15:45,318.14,Marriott,Atlanta,Gas,Mobile App,47,Doctor,0
TXN-009215,ACCT-1149,2025-08-20 17:42:00,2354.05,Apple Store,Los Angeles,Entertainment,Online,41,Sales Rep,1
TXN-009216,ACCT-1121,2025-11-20 18:21:10,83.43,Home Depot,Houston,Gas,Online,35,Accountant,0
TXN-009217,ACCT-1170,2025-02-22 14:57:00,2484.25,Amazon,San Francisco,Travel,In-Store,60,Lawyer,1
TXN-009218,ACCT-1021,2025-12-22 14:12:17,91.81,Walmart,Phoenix,Gas,Online,28,Teacher,0
TXN-009219,ACCT-1071,2025-11-27 16:19:00,98.0,Home Depot,Nashville,Shopping,Online,42,Analyst,0
TXN-009220,ACCT-1031,2025-03-17 14:42:43,73.24,Costco,San Antonio,Groceries,In-Store,71,Doctor,0
TXN-009221,ACCT-1198,2025-03-17 12:49:57,444.9,Delta Airlines,Houston,Gas,In-Store,53,Engineer,0
TXN-009222,ACCT-1011,2025-07-28 08:07:32,962.8,Netflix,Atlanta,Healthcare,Mobile App,47,Doctor,0
TXN-009223,ACCT-1018,2025-11-07 12:03:18,86.01,Kroger,Seattle,Utilities,In-Store,28,Retired,0
TXN-009224,ACCT-1124,2025-04-16 10:16:39,76.96,Costco,Portland,Healthcare,In-Store,33,Analyst,0
TXN-009225,ACCT-1135,2025-02-26 09:13:10,192.43,Chevron,Dallas,Gas,Online,37,Driver,0
TXN-009226,ACCT-1107,2025-06-18 16:25:20,360.2,Starbucks,Austin,Healthcare,Online,63,Student,0
TXN-009227,ACCT-1191,2025-12-11 20:25:40,102.88,Grubhub,San Francisco,Transportation,In-Store,61,Designer,0
TXN-009228,ACCT-1019,2025-12-12 12:36:19,75.07,Uber,New York,Entertainment,In-Store,41,Lawyer,0
TXN-009229,ACCT-1100,2025-09-06 08:20:45,50.94,Walgreens,Austin,Education,Phone,80,Manager,0
TXN-009230,ACCT-1100,2025-12-23 18:30:10,89.26,Walmart,Phoenix,Shopping,ATM,80,Manager,0
TXN-009231,ACCT-1039,2025-06-17 06:18:50,132.02,McDonalds,Houston,Groceries,In-Store,82,Accountant,0
TXN-009232,ACCT-1177,2025-02-12 18:19:10,32.29,Whole Foods,Portland,Personal Care,In-Store,24,Teacher,0
TXN-009233,ACCT-1043,2025-11-24 15:36:18,113.81,McDonalds,Atlanta,Healthcare,In-Store,34,Manager,0
TXN-009234,ACCT-1175,2025-05-08 21:23:21,238.04,DoorDash,Los Angeles,Subscriptions,Online,59,Student,0
TXN-009235,ACCT-1010,2025-06-17 12:45:20,7.49,Shell Gas,Philadelphia,Dining,ATM,19,Sales Rep,0
TXN-009236,ACCT-1149,2025-12-25 11:59:31,133.78,Apple Store,Los Angeles,Healthcare,ATM,41,Sales Rep,0
TXN-009237,ACCT-1008,2025-12-24 08:57:45,184.45,Chevron,Nashville,Dining,Phone,28,Retired,0
TXN-009238,ACCT-1101,2025-12-15 11:45:23,33.75,Airbnb,Minneapolis,Subscriptions,Online,24,Doctor,0
TXN-009239,ACCT-1123,2025-10-11 22:41:27,24.31,Grubhub,San Diego,Entertainment,Online,37,Lawyer,0
TXN-009240,ACCT-1000,2025-01-21 11:51:17,290.38,Amazon,Portland,Personal Care,Online,59,Freelancer,0
